one-hot__Sex_Male,one-hot__Where_do_you_climb_Indoor Climbing only,one-hot__Where_do_you_climb_Indoor and outdoor climbing,one-hot__Where_do_you_climb_Outdoor Climbing only,Timestamp,Height_(cm),Weight_(KG),Arm_Span_(cm),How_long_have_you_been_climbing_for,Hardest_V_Grade_ever_climbed_,Hardest_V_Grade_climbed_in_the_Last_3_months,The_V_grade_you_can_send_90-100%_of_routes_,Hardest_Route_grade_climbed_(Ewbank_grade)_,Hardest_route_climbed_last_3_months_(ewbank),Route_grade_you_can_send_90-100%_of_climbs,Frequency_of_climbing_sessions_per_week,Average_hours_climbing_per_week_(not_including_training),Average_hours_Training_for_climbing_per_week_,Hangboard_Frequency_per_week_,Max_Weight_hangboard_18mm_edge_-_Half_crimp_(KG)__(10_seconds)_(added_weight_only),Max_Weight_hangboard_18mm_edge_-_open_crimp_(KG)_(10_seconds)__(added_weight_only),"Min_Edge_used_(mm,_+kg_if_weight_added_)_-_Half_Crimp_(10_seconds)","Min_Edge_used_(mm,_+kg_if_weight_added)_-_Open_crimp_(10_seconds)_",Campus_Board_frequency_per_week_,Campus_Board_time_per_week_(hours),Frequency_of_Endurance_training_sesions_per_week,General_Strength_Training_frequency_per_week_,Time_spent_General_strength_training_(hours),"Other_activities_(ie_yoga,_cardio)",Max_pull_up_reps,5_rep_max_weighted_pull_ups,max_push_ups_reps,max_L-sit_time_,Back 2,Back 3,Front 2,Front 3,Full Crimp,Half Crimp,I don't Hangboard,Middle 2,Monos,Open Crimp,Pinch,Slopers,"""no hangs""",I don't hangboard,Max weight,Min Edge,One arm hang program,Other protocol,Repeaters,,4x4,ARC,Feet on 'campusing',I don't train for endurance,Laps of routes,Max moves,hangboard repeater protocols,other,route climbing intervals,systems boards,threshold intervals,Antagonists,Core,Legs,No other strength training,Upper body pulling,Upper body pushing
1.0,0.0,1.0,0.0,1487404962000000000,177.0,66.0,183.0,4.0,,,,27.0,27.0,22.0,3,9,0,0,,,,,0,0,0,0,0,Running,18,,35.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1487406979000000000,168.0,63.0,171.0,2.0,7.0,7.0,5.0,24.0,24.0,20.0,3,7,2,0,,,,,0,0,0,3,1,,17,30.0,30.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,1.0,0.0,0.0,1487411118000000000,193.0,81.6466,,5.0,4.0,4.0,2.0,21.0,21.0,20.0,3,4,2,0,,,,,0,0,0,2,2,,5,,15.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1487412715000000000,172.0,72.0,160.0,2.0,5.0,5.0,4.0,23.0,23.0,20.0,2,4,2,2,95.0,-6.8,,,0,0,1,1,2,"Yoga, ski touring",,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1487415914000000000,181.0,72.0,184.0,3.0,9.0,9.0,7.0,29.0,28.0,27.0,2,6,9,2,,,,,1,1,0,3,9,,25,27.0,30.0,25.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
0.0,0.0,1.0,0.0,1487415954000000000,170.0,58.0,180.0,14.0,9.0,9.0,6.0,26.0,25.0,25.0,4,12,1,0,,,,,0,0,0,0,0,my 1 hour of training is on a woodie... i guess that is really just more climbing really; I also try to run once a week but I hate it. ,8-12,0.0,15.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1487416615000000000,172.0,70.0,180.0,1.0,5.0,4.0,3.0,25.0,25.0,23.0,1,2,0,0,,,,,0,0,0,3,3,,20,,50.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,1.0,0.0,0.0,1487417609000000000,186.0,74.0,190.0,3.0,9.0,8.0,7.0,,,,4,10,2,0,,,,,0,0,1,2,2,,15,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1487425403000000000,183.0,80.0,175.0,5.0,4.0,4.0,2.0,22.0,18.0,16.0,1,3,6,0,,na,na,na,0,0,1,5,6,"yoga, cardio, stretch ruotines",15,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1487425844000000000,182.0,79.0,185.0,3.0,6.0,6.0,5.0,24.0,22.0,22.0,2,4,2,2,,,,,0,0,0,1,2,Slackline,10,,,,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,1.0,0.0,0.0,1487431653000000000,178.0,55.0,180.0,5.0,5.0,4.0,2.0,,,,1,2,0,0,,,,,0,0,0,4,8,Paddling,15,50.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1487431691000000000,177.8,132.0,177.8,6.0,7.0,6.0,5.0,,,,3,6,0,0,,,,,0,0,0,3,3,"Yoga, hiking",15,,17.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1487432607000000000,175.0,61.0,177.0,1.0,8.0,8.0,5.0,24.0,24.0,21.0,4,10,12,0,,,,,0,0,1,1,2,Yoga biking,15,,,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1487441629000000000,177.0,81.5,176.0,1.0,6.0,5.0,4.0,22.0,22.0,20.0,3,12,2,0,,,,,0,0,0,1,1,,6,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
0.0,1.0,0.0,0.0,1487450108000000000,155.0,47.0,157.0,1.0,4.0,3.0,3.0,,,,1,8,3,1,,,,,1,1,1,3,2,Cardio (HIIT & LISS),12,,31.0,,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
1.0,1.0,0.0,0.0,1487455566000000000,187.0,85.0,190.0,5.0,4.0,4.0,3.0,29.0,24.0,24.0,2,4,5,2,,,,,1,1,2,3,1,Cycling.,15,,50.0,,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1487472417000000000,183.0,70.0,190.0,2.0,8.0,8.0,6.0,24.0,24.0,23.0,3,8,4,0,30.0,30,12,12,0,0,0,4,4,run 2x per week,18,20.0,40.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1487494395000000000,178.0,63.0,185.0,13.0,11.0,9.0,8.0,30.0,29.0,29.0,3,6,3,1,45.0,45,6mm ,6mm,1,1,1,3,1,light cardio,24,35.0,30.0,,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1
0.0,0.0,1.0,0.0,1487494468000000000,156.0,42.0,130.0,1.0,0.0,0.0,0.0,18.0,18.0,17.0,2,4,1,0,,,,,0,0,1,1,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,1487515896000000000,165.0,63.0,175.0,4.0,10.0,9.0,8.0,25.0,,,4,15,6,2,43.0,,"14, 29",,1,3,0,1,2,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,1.0,0.0,0.0,1487530246000000000,177.0,70.0,177.0,0.0,2.0,2.0,1.0,20.0,20.0,17.0,1,3,3,0,,,,,0,0,0,2,3,,8,,,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1.0,1.0,0.0,0.0,1487644386000000000,178.0,79.8,178.0,3.0,6.0,6.0,4.0,21.0,21.0,19.0,3,5,1,1,,,,,1,1,0,2,3,"Yoga, Weight Lifting, Running, Biking",,,,,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1.0,1.0,0.0,0.0,1487678906000000000,177.8,59.87419284,,1.0,9.0,9.0,5.0,27.0,26.0,24.0,5,10,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1487733431000000000,194.0,86.0,,5.0,6.0,6.0,3.0,22.0,22.0,20.0,3,2,6,1,,,,,1,2,1,1,2,"Yoga, running",25,,25.0,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.0,1.0,0.0,1487739746000000000,172.0,61.0,174.0,3.0,10.0,10.0,7.0,,,,4,10,10,1,16.0,24,8,8,0,0,1,3,3,,22,24.0,60.0,30.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1487788138000000000,178.0,73.4,190.0,1.0,6.0,6.0,4.0,,,,3,6,3,0,,,,,0,0,1,3,3,Running,15,35.0,40.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1487916987000000000,175.0,68.0,175.0,7.0,6.0,5.0,4.0,25.0,25.0,23.0,2,5,2,1,32.0,30,6,8,0,0,1,1,1,Biking,15,25.0,20.0,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1487996292000000000,190.5,78.0,190.5,3.0,7.0,7.0,5.0,25.0,24.0,24.0,4,8,6,3,,,"8,+15",,0,0,0,2,2,"Yoga, Running, Nordic Skiing, Basket ball, Biking",15,20.0,25.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1488014743000000000,187.96,77.1,195.58,2.0,9.0,9.0,5.0,28.0,28.0,22.0,3,2,2,1,,20.14,,,1,1,1,2,3,Bike,25,,30.0,20.0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,0.0,1.0,0.0,1489168770000000000,184.0,75.0,,4.0,6.0,6.0,4.0,22.0,22.0,21.0,2,6,2,4,10.0,-15,,,0,0,2,1,1,,15,50.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1489192952000000000,178.0,79.0,181.0,5.0,6.0,6.0,4.0,25.0,25.0,23.0,3,5,4,2,,20,,,0,0,2,3,3,Cardio,17,15.0,70.0,,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
0.0,0.0,1.0,0.0,1489869711000000000,170.0,51.0,168.0,5.0,7.0,4.0,4.0,28.0,,21.0,2,4,5,0,,,,,0,0,0,1,1,,15,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1490088293000000000,182.0,83.6,180.0,1.0,6.0,6.0,3.0,,,,3,5,4,0,,,,,1,1,0,0,0,,6,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1492630512000000000,165.0,68.0,178.0,15.0,13.0,10.0,10.0,33.0,33.0,32.0,3,5,4,0,,,,,0,0,0,0,0,Nope,10,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1492641445000000000,177.0,71.0,177.0,5.0,5.0,5.0,4.0,,,,3,3,3,0,,,,,1,1,0,0,0,,15,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,1492643308000000000,183.0,80.0,183.0,2.0,7.0,7.0,4.0,26.0,24.0,22.0,2,3,1,0,,,,,1,0,0,1,1,cardio,15,40.0,40.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1492643496000000000,183.0,70.0,187.0,5.0,7.0,7.0,5.0,25.0,25.0,22.0,3,8,1,0,,,,,0,0,0,0,0,,18,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,1492644010000000000,178.0,61.0,170.0,1.0,3.0,3.0,2.0,19.0,19.0,17.0,3,9,1,0,,,,,0,0,1,1,1,Running,3,,10.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,1492644610000000000,180.0,74.8,180.0,7.0,10.0,10.0,9.0,31.0,30.0,28.0,4,14,6,2,,38.5,3mm,,1,1,1,1,1,,15,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,0.0,1492646220000000000,175.0,72.0,182.0,0.0,,,,26.0,26.0,25.0,3,8,1,2,,,,,0,0,2,4,4,"Acro-Yoga, Mountain Biking",18,27.0,40.0,15.0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1492646402000000000,168.0,59.0,168.0,0.0,7.0,7.0,6.0,22.0,22.0,20.0,2,3,4,2,9.0,9,18,18,0,0,0,2,4,,12,45.0,20.0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,1.0,0.0,1492647019000000000,162.0,153.0,162.0,1.0,4.0,3.0,2.0,22.0,20.0,18.0,4,10,1,0,,,,,0,0,1,0,0,Cardio,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1492648290000000000,172.0,72.0,172.0,3.0,7.0,7.0,5.0,,,,4,4,10,2,109.0,,,,0,0,1,2,4,,20,70.0,30.0,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1492650721000000000,178.0,77.0,178.0,4.0,7.0,6.0,4.0,27.0,24.0,22.0,3,8,2,0,,,,,0,0,1,1,2,"Yoga, Running",15,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
1.0,1.0,0.0,0.0,1492652842000000000,178.0,81.0,191.0,4.0,6.0,6.0,3.0,21.0,,19.0,2,4,0,0,,,,,0,0,0,0,0,,10,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,1492656673000000000,152.0,54.0,152.0,1.0,2.0,2.0,1.0,,,,1,2,0,0,,,,,0,0,0,0,0,yoga,,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,1492656697000000000,160.0,54.4,160.0,5.0,4.0,4.0,3.0,23.0,22.0,21.0,2,4,2,0,,,,,0,0,1,2,2,"yoga, dance, skiing",4,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
1.0,1.0,0.0,0.0,1492660188000000000,196.0,93.0,204.0,0.0,6.0,5.0,3.0,24.0,20.0,15.0,3,6,0,0,,,,,0,0,0,0,0,Non,2,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,1492660810000000000,160.0,56.0,160.0,2.0,4.0,4.0,2.0,20.0,20.0,17.0,2,4,1,2,,,,,0,0,0,3,4,Yogs,5,,40.0,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1492661533000000000,187.96,77.5643,192.0,6.0,7.0,7.0,4.0,29.0,26.0,24.0,2,8,5,1,9.0,5,10,18,0,0,1,1,2,,18,55.0,18.0,,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1
1.0,0.0,1.0,0.0,1492661997000000000,185.0,66.0,188.0,6.0,10.0,10.0,6.0,27.0,25.0,24.0,4,14,3,0,,?,?,?,0,0,0,2,2,12 oz biceps curls ;),30,,50.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,1492664928000000000,184.0,59.0,190.0,4.0,4.0,4.0,3.0,19.0,19.0,17.0,1,2,0,0,,,,,0,0,0,0,0,running,4,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1492665580000000000,189.0,70.0,191.0,2.0,7.0,7.0,5.0,25.0,25.0,23.0,5,9,1,0,,,,,0,0,2,1,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,0.0,1492669686000000000,178.0,81.6,178.0,5.0,5.0,4.0,3.0,,,,2,3,0,0,,,,,0,0,0,1,1,Cardio,18,40.0,50.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,0.0,1.0,0.0,1492669838000000000,175.0,58.0,178.0,1.0,8.0,8.0,5.0,26.0,26.0,24.0,4,9,4,2,20.0,20,12,12,1,1,2,2,2,Yoga,,50.0,,,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
1.0,0.0,1.0,0.0,1492672189000000000,178.0,66.0,180.0,6.0,8.0,8.0,6.0,24.0,24.0,20.0,3,10,6,1,,,,,1,2,0,1,3,cardio,20,,20.0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1492673246000000000,169.0,79.0,162.0,5.0,4.0,4.0,3.0,18.0,17.0,16.0,3,7,2,0,,,,,3,1,2,4,9,Cardio,28,75.0,95.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1492686030000000000,185.0,70.3,196.0,2.0,7.0,7.0,5.0,22.0,,22.0,3,10,6,1,0.0,0,0,0,0,0,0,3,6,weight lifting,20,20.0,35.0,115.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
0.0,0.0,1.0,0.0,1492688483000000000,165.0,61.0,160.6,1.0,4.0,4.0,2.0,19.0,19.0,17.0,3,7,0,0,,,,,0,0,0,0,0,,4,0.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1492689464000000000,179.0,73.0,181.0,0.0,4.0,4.0,3.0,21.0,21.0,17.0,2,6,0,0,,,,,0,0,0,2,4,,18,,70.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1.0,0.0,1.0,0.0,1492690252000000000,180.0,72.5,160.0,1.0,8.0,8.0,6.0,25.0,25.0,22.0,5,8,4,1,,,,,0,0,2,2,3,,25,,100.0,,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1492692318000000000,178.0,68.0,180.0,2.0,9.0,8.0,5.0,23.0,23.0,21.0,2,6,5,2,,20,8,10,2,2,2,2,3,,25,15.0,,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
0.0,0.0,1.0,0.0,1492693642000000000,158.0,54.0,148.0,2.0,,,,19.0,20.0,17.0,2,6,0,0,,,,,0,0,0,2,6,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1492697179000000000,183.0,81.0,185.0,6.0,10.0,9.0,7.0,29.0,,27.0,3,6,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1492697266000000000,183.0,86.0,188.0,3.0,7.0,7.0,5.0,21.0,21.0,18.0,3,6,2,0,86.0,95,,,0,0,0,2,4,,13,95.0,40.0,30.0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1492699338000000000,170.0,85.0,168.0,1.0,2.0,2.0,1.0,23.0,23.0,19.0,2,8,2,1,,,,,0,0,0,2,2,Slackline,8,,10.0,15.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1.0,1.0,0.0,0.0,1492725857000000000,185.0,78.0,175.0,5.0,7.0,7.0,4.0,24.0,24.0,21.0,2,5,0,0,,,,,0,0,0,0,0,,12,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1492725857000000000,185.0,78.0,175.0,5.0,7.0,7.0,4.0,24.0,24.0,21.0,2,5,0,0,,,,,0,0,0,0,0,,12,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1492732146000000000,180.0,81.65,,2.0,7.0,6.0,4.0,25.0,23.0,21.0,3,10,2,0,50.0,,,,0,0,0,0,0,,8,,,,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1492737209000000000,178.0,74.5,177.0,10.0,7.0,7.0,5.0,25.0,25.0,20.0,3,5,2,1,5.0,22,,,2,1,1,1,1,,,24.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1492739243000000000,178.0,82.0,180.0,1.0,5.0,5.0,3.0,19.0,18.0,17.0,2,6,0,0,,,,,0,0,0,1,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1.0,0.0,1.0,0.0,1492741560000000000,176.0,76.0,170.0,1.0,6.0,6.0,5.0,22.0,22.0,22.0,3,6,0,0,,,,,0,0,1,3,3,"yoga, running",,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1492759031000000000,183.0,79.0,181.0,3.0,9.0,9.0,5.0,27.0,21.0,25.0,5,24,8,2,36.0,36,,,0,0,2,1,1,Heavy stretching ,19,34.0,50.0,50.0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1.0,1.0,0.0,0.0,1492763720000000000,167.0,74.0,167.0,1.0,6.0,6.0,4.0,,,,2,5,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1492769661000000000,182.9,80.0,180.0,3.0,8.0,7.0,6.0,27.0,25.0,24.0,3,5,4,2,,,,,1,1,1,2,2,"yoga, lifting",20,190.0,60.0,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
